"","power","Class","measure","na_sum","p_mean"
"1",0.415,"High:High","MaxN",0,0.232670433660579
"2",0.525,"High:High","meancount",0,0.169616855982801
"3",0.017,"High:Low","MaxN",0,0.478108535545597
"4",0.531,"High:Low","meancount",0,0.165805895280105
"5",0.336,"Low:High","MaxN",0,0.260822511717918
"6",0.4,"Low:High","meancount",0,0.242843703789994
"7",0.018,"Low:Low","MaxN",0,0.462598357140754
"8",0.493,"Low:Low","meancount",0,0.168488804422701
