"","power","Class","measure","na_sum","p_mean"
"1",0.98,"High:High","MaxN",0,0.00396847039253638
"2",0.989,"High:High","meancount",0,0.00280659878311531
"3",0.706,"High:Low","MaxN",0,0.0462658394207277
"4",0.998,"High:Low","meancount",0,0.000599302579344473
"5",0.953,"Low:High","MaxN",0,0.00879484827574892
"6",0.963,"Low:High","meancount",0,0.00709978839205
"7",0.72,"Low:Low","MaxN",0,0.0459982186872612
"8",0.994,"Low:Low","meancount",0,0.001052414114657
