"","power","Class","measure","na_sum","p_mean"
"1",0.859,"High:High","MaxN",0,0.0302315737631579
"2",0.888,"High:High","meancount",0,0.0224122313203113
"3",0.304,"High:Low","MaxN",0,0.142062114569719
"4",0.96,"High:Low","meancount",0,0.0102534610974032
"5",0.809,"Low:High","MaxN",0,0.0481455042385148
"6",0.803,"Low:High","meancount",0,0.0473556904947582
"7",0.349,"Low:Low","MaxN",0,0.139579068586798
"8",0.95,"Low:Low","meancount",0,0.00967946172647791
