"","power","Class","measure","na_sum","p_mean"
"1",0.415,"High:High","MaxN",0,0.232670433660579
"2",0.386,"High:High","meancount",0,0.244523794992386
"3",0.017,"High:Low","MaxN",0,0.478108535545597
"4",0.437,"High:Low","meancount",0,0.196334121876861
"5",0.336,"Low:High","MaxN",0,0.260822511717918
"6",0.32,"Low:High","meancount",0,0.279709751685569
"7",0.018,"Low:Low","MaxN",0,0.462598357140754
"8",0.437,"Low:Low","meancount",0,0.186041215623048
