"","power","Class","measure","na_sum","p_mean"
"1",0.415,"High:High","MaxN",0,0.232670433660579
"2",0.391,"High:High","meancount",0,0.257287850793763
"3",0.017,"High:Low","MaxN",0,0.478108535545597
"4",0.452,"High:Low","meancount",0,0.194432443199162
"5",0.336,"Low:High","MaxN",0,0.260822511717918
"6",0.341,"Low:High","meancount",0,0.283581242457836
"7",0.018,"Low:Low","MaxN",0,0.462598357140754
"8",0.466,"Low:Low","meancount",0,0.17540083169181
