"","power","Class","measure","na_sum","p_mean"
"1",0.923,"High:High","MaxN",0,0.0170246008788456
"2",0.836,"High:High","meancount",0,0.0375625187961055
"3",0.426,"High:Low","MaxN",0,0.104540287272197
"4",0.967,"High:Low","meancount",0,0.00738579881033059
"5",0.892,"Low:High","MaxN",0,0.0226626707621335
"6",0.805,"Low:High","meancount",0,0.0373933861876095
"7",0.441,"Low:Low","MaxN",0,0.107797876387155
"8",0.976,"Low:Low","meancount",0,0.00570777226933759
