"","power","Class","measure","na_sum","p_mean"
"1",0.968,"High:High","MaxN",0,0.00653789226892565
"2",0.924,"High:High","meancount",0,0.0174355772144995
"3",0.623,"High:Low","MaxN",0,0.0587661930378583
"4",0.988,"High:Low","meancount",0,0.00184742378953737
"5",0.943,"Low:High","MaxN",0,0.012424305627341
"6",0.895,"Low:High","meancount",0,0.022929511143399
"7",0.637,"Low:Low","MaxN",0,0.0639735390150262
"8",0.992,"Low:Low","meancount",0,0.00259880905493823
